id,label
171828,0.063800406462728
171829,0.063800406462728
171830,0.063800406462728
171831,0.063800406462728
171832,0.063800406462728
171833,0.063800406462728
171834,0.063800406462728
171835,0.063800406462728
171836,0.063800406462728
171837,0.063800406462728
171838,0.063800406462728
171839,0.063800406462728
171840,0.063800406462728
171841,0.063800406462728
171842,0.063800406462728
171843,0.063800406462728
171844,0.063800406462728
171845,0.063800406462728
171846,0.063800406462728
171847,0.063800406462728
171848,0.063800406462728
171849,0.063800406462728
171850,0.063800406462728
171851,0.063800406462728
171852,0.063800406462728
171853,0.063800406462728
171854,0.063800406462728
171855,0.063800406462728
171856,0.063800406462728
171857,0.063800406462728
171858,0.063800406462728
171859,0.063800406462728
171860,0.063800406462728
171861,0.063800406462728
171862,0.063800406462728
171863,0.063800406462728
171864,0.063800406462728
171865,0.063800406462728
171866,0.063800406462728
171867,0.063800406462728
171868,0.063800406462728
171869,0.063800406462728
171870,0.063800406462728
171871,0.063800406462728
171872,0.063800406462728
171873,0.063800406462728
171874,0.063800406462728
171875,0.063800406462728
171876,0.063800406462728
171877,0.063800406462728
171878,0.063800406462728
171879,0.063800406462728
171880,0.063800406462728
171881,0.063800406462728
171882,0.063800406462728
171883,0.063800406462728
171884,0.063800406462728
171885,0.063800406462728
171886,0.063800406462728
171887,0.063800406462728
171888,0.063800406462728
171889,0.063800406462728
171890,0.063800406462728
171891,0.063800406462728
171892,0.063800406462728
171893,0.063800406462728
171894,0.063800406462728
171895,0.063800406462728
171896,0.063800406462728
171897,0.063800406462728
171898,0.063800406462728
171899,0.063800406462728
171900,0.063800406462728
171901,0.063800406462728
171902,0.063800406462728
171903,0.063800406462728
171904,0.063800406462728
171905,0.063800406462728
171906,0.063800406462728
171907,0.063800406462728
171908,0.063800406462728
171909,0.063800406462728
171910,0.063800406462728
171911,0.063800406462728
171912,0.063800406462728
171913,0.063800406462728
171914,0.063800406462728
171915,0.063800406462728
171916,0.063800406462728
171917,0.063800406462728
171918,0.063800406462728
171919,0.063800406462728
171920,0.063800406462728
171921,0.063800406462728
171922,0.063800406462728
171923,0.063800406462728
171924,0.063800406462728
171925,0.063800406462728
171926,0.063800406462728
171927,0.063800406462728
171928,0.063800406462728
171929,0.063800406462728
171930,0.063800406462728
171931,0.063800406462728
171932,0.063800406462728
171933,0.063800406462728
171934,0.063800406462728
171935,0.063800406462728
171936,0.063800406462728
171937,0.063800406462728
171938,0.063800406462728
171939,0.063800406462728
171940,0.063800406462728
171941,0.063800406462728
171942,0.063800406462728
171943,0.063800406462728
171944,0.063800406462728
171945,0.063800406462728
171946,0.063800406462728
171947,0.063800406462728
171948,0.063800406462728
171949,0.063800406462728
171950,0.063800406462728
171951,0.063800406462728
171952,0.063800406462728
171953,0.063800406462728
171954,0.063800406462728
171955,0.063800406462728
171956,0.063800406462728
171957,0.063800406462728
171958,0.063800406462728
171959,0.063800406462728
171960,0.063800406462728
171961,0.063800406462728
171962,0.063800406462728
171963,0.063800406462728
171964,0.063800406462728
171965,0.063800406462728
171966,0.063800406462728
171967,0.063800406462728
171968,0.063800406462728
171969,0.063800406462728
171970,0.063800406462728
171971,0.063800406462728
171972,0.063800406462728
171973,0.063800406462728
171974,0.063800406462728
171975,0.063800406462728
171976,0.063800406462728
171977,0.063800406462728
171978,0.063800406462728
171979,0.063800406462728
171980,0.063800406462728
171981,0.063800406462728
171982,0.063800406462728
171983,0.063800406462728
171984,0.063800406462728
171985,0.063800406462728
171986,0.063800406462728
171987,0.063800406462728
171988,0.063800406462728
171989,0.063800406462728
171990,0.063800406462728
171991,0.063800406462728
171992,0.063800406462728
171993,0.063800406462728
171994,0.063800406462728
171995,0.063800406462728
171996,0.063800406462728
171997,0.063800406462728
171998,0.063800406462728
171999,0.063800406462728
172000,0.063800406462728
172001,0.063800406462728
172002,0.063800406462728
172003,0.063800406462728
172004,0.063800406462728
172005,0.063800406462728
172006,0.063800406462728
172007,0.063800406462728
172008,0.063800406462728
172009,0.063800406462728
172010,0.063800406462728
172011,0.063800406462728
172012,0.063800406462728
172013,0.063800406462728
172014,0.063800406462728
172015,0.063800406462728
172016,0.063800406462728
172017,0.063800406462728
172018,0.063800406462728
172019,0.063800406462728
172020,0.063800406462728
172021,0.063800406462728
172022,0.063800406462728
172023,0.063800406462728
172024,0.063800406462728
172025,0.063800406462728
172026,0.063800406462728
172027,0.063800406462728
172028,0.063800406462728
172029,0.063800406462728
172030,0.063800406462728
172031,0.063800406462728
172032,0.063800406462728
172033,0.063800406462728
172034,0.063800406462728
172035,0.063800406462728
172036,0.063800406462728
172037,0.063800406462728
172038,0.063800406462728
172039,0.063800406462728
172040,0.063800406462728
172041,0.063800406462728
172042,0.063800406462728
172043,0.063800406462728
172044,0.063800406462728
172045,0.063800406462728
172046,0.063800406462728
172047,0.063800406462728
172048,0.063800406462728
172049,0.063800406462728
172050,0.063800406462728
172051,0.063800406462728
172052,0.063800406462728
172053,0.063800406462728
172054,0.063800406462728
172055,0.063800406462728
172056,0.063800406462728
172057,0.063800406462728
172058,0.063800406462728
172059,0.063800406462728
172060,0.063800406462728
172061,0.063800406462728
172062,0.063800406462728
172063,0.063800406462728
172064,0.063800406462728
172065,0.063800406462728
172066,0.063800406462728
172067,0.063800406462728
172068,0.063800406462728
172069,0.063800406462728
172070,0.063800406462728
172071,0.063800406462728
172072,0.063800406462728
172073,0.063800406462728
172074,0.063800406462728
172075,0.063800406462728
172076,0.063800406462728
172077,0.063800406462728
172078,0.063800406462728
172079,0.063800406462728
172080,0.063800406462728
172081,0.063800406462728
172082,0.063800406462728
172083,0.063800406462728
172084,0.063800406462728
172085,0.063800406462728
172086,0.063800406462728
172087,0.063800406462728
172088,0.063800406462728
172089,0.063800406462728
172090,0.063800406462728
172091,0.063800406462728
172092,0.063800406462728
172093,0.063800406462728
172094,0.063800406462728
172095,0.063800406462728
172096,0.063800406462728
172097,0.063800406462728
172098,0.063800406462728
172099,0.063800406462728
172100,0.063800406462728
172101,0.063800406462728
172102,0.063800406462728
172103,0.063800406462728
172104,0.063800406462728
172105,0.063800406462728
172106,0.063800406462728
172107,0.063800406462728
172108,0.063800406462728
172109,0.063800406462728
172110,0.063800406462728
172111,0.063800406462728
172112,0.063800406462728
172113,0.063800406462728
172114,0.063800406462728
172115,0.063800406462728
172116,0.063800406462728
172117,0.063800406462728
172118,0.063800406462728
172119,0.063800406462728
172120,0.063800406462728
172121,0.063800406462728
172122,0.063800406462728
172123,0.063800406462728
172124,0.063800406462728
172125,0.063800406462728
172126,0.063800406462728
172127,0.063800406462728
172128,0.063800406462728
172129,0.063800406462728
172130,0.063800406462728
172131,0.063800406462728
172132,0.063800406462728
172133,0.063800406462728
172134,0.063800406462728
172135,0.063800406462728
172136,0.063800406462728
172137,0.063800406462728
172138,0.063800406462728
172139,0.063800406462728
172140,0.063800406462728
172141,0.063800406462728
172142,0.063800406462728
172143,0.063800406462728
172144,0.063800406462728
172145,0.063800406462728
172146,0.063800406462728
172147,0.063800406462728
172148,0.063800406462728
172149,0.063800406462728
172150,0.063800406462728
172151,0.063800406462728
172152,0.063800406462728
172153,0.063800406462728
172154,0.063800406462728
172155,0.063800406462728
172156,0.063800406462728
172157,0.063800406462728
172158,0.063800406462728
172159,0.063800406462728
172160,0.063800406462728
172161,0.063800406462728
172162,0.063800406462728
172163,0.063800406462728
172164,0.063800406462728
172165,0.063800406462728
172166,0.063800406462728
172167,0.063800406462728
172168,0.063800406462728
172169,0.063800406462728
172170,0.063800406462728
172171,0.063800406462728
172172,0.063800406462728
172173,0.063800406462728
172174,0.063800406462728
172175,0.063800406462728
172176,0.063800406462728
172177,0.063800406462728
172178,0.063800406462728
172179,0.063800406462728
172180,0.063800406462728
172181,0.063800406462728
172182,0.063800406462728
172183,0.063800406462728
172184,0.063800406462728
172185,0.063800406462728
172186,0.063800406462728
172187,0.063800406462728
172188,0.063800406462728
172189,0.063800406462728
172190,0.063800406462728
172191,0.063800406462728
172192,0.063800406462728
172193,0.063800406462728
172194,0.063800406462728
172195,0.063800406462728
172196,0.063800406462728
172197,0.063800406462728
172198,0.063800406462728
172199,0.063800406462728
172200,0.063800406462728
172201,0.063800406462728
172202,0.063800406462728
172203,0.063800406462728
172204,0.063800406462728
172205,0.063800406462728
172206,0.063800406462728
172207,0.063800406462728
172208,0.063800406462728
172209,0.063800406462728
172210,0.063800406462728
172211,0.063800406462728
172212,0.063800406462728
172213,0.063800406462728
172214,0.063800406462728
172215,0.063800406462728
172216,0.063800406462728
172217,0.063800406462728
172218,0.063800406462728
172219,0.063800406462728
172220,0.063800406462728
172221,0.063800406462728
172222,0.063800406462728
172223,0.063800406462728
172224,0.063800406462728
172225,0.063800406462728
172226,0.063800406462728
172227,0.063800406462728
172228,0.063800406462728
172229,0.063800406462728
172230,0.063800406462728
172231,0.063800406462728
172232,0.063800406462728
172233,0.063800406462728
172234,0.063800406462728
172235,0.063800406462728
172236,0.063800406462728
172237,0.063800406462728
172238,0.063800406462728
172239,0.063800406462728
172240,0.063800406462728
172241,0.063800406462728
172242,0.063800406462728
172243,0.063800406462728
172244,0.063800406462728
172245,0.063800406462728
172246,0.063800406462728
172247,0.063800406462728
172248,0.063800406462728
172249,0.063800406462728
172250,0.063800406462728
172251,0.063800406462728
172252,0.063800406462728
172253,0.063800406462728
172254,0.063800406462728
172255,0.063800406462728
172256,0.063800406462728
172257,0.063800406462728
172258,0.063800406462728
172259,0.063800406462728
172260,0.063800406462728
172261,0.063800406462728
172262,0.063800406462728
172263,0.063800406462728
172264,0.063800406462728
172265,0.063800406462728
172266,0.063800406462728
172267,0.063800406462728
172268,0.063800406462728
172269,0.063800406462728
172270,0.063800406462728
172271,0.063800406462728
172272,0.063800406462728
172273,0.063800406462728
172274,0.063800406462728
172275,0.063800406462728
172276,0.063800406462728
172277,0.063800406462728
172278,0.063800406462728
172279,0.063800406462728
172280,0.063800406462728
172281,0.063800406462728
172282,0.063800406462728
172283,0.063800406462728
172284,0.063800406462728
172285,0.063800406462728
172286,0.063800406462728
172287,0.063800406462728
172288,0.063800406462728
172289,0.063800406462728
172290,0.063800406462728
172291,0.063800406462728
172292,0.063800406462728
172293,0.063800406462728
172294,0.063800406462728
172295,0.063800406462728
172296,0.063800406462728
172297,0.063800406462728
172298,0.063800406462728
172299,0.063800406462728
172300,0.063800406462728
172301,0.063800406462728
172302,0.063800406462728
172303,0.063800406462728
172304,0.063800406462728
172305,0.063800406462728
172306,0.063800406462728
172307,0.063800406462728
172308,0.063800406462728
172309,0.063800406462728
172310,0.063800406462728
172311,0.063800406462728
172312,0.063800406462728
172313,0.063800406462728
172314,0.063800406462728
172315,0.063800406462728
172316,0.063800406462728
172317,0.063800406462728
172318,0.063800406462728
172319,0.063800406462728
172320,0.063800406462728
172321,0.063800406462728
172322,0.063800406462728
172323,0.063800406462728
172324,0.063800406462728
172325,0.063800406462728
172326,0.063800406462728
172327,0.063800406462728
172328,0.063800406462728
172329,0.063800406462728
172330,0.063800406462728
172331,0.063800406462728
172332,0.063800406462728
172333,0.063800406462728
172334,0.063800406462728
172335,0.063800406462728
172336,0.063800406462728
172337,0.063800406462728
172338,0.063800406462728
172339,0.063800406462728
172340,0.063800406462728
172341,0.063800406462728
172342,0.063800406462728
172343,0.063800406462728
172344,0.063800406462728
172345,0.063800406462728
172346,0.063800406462728
172347,0.063800406462728
172348,0.063800406462728
172349,0.063800406462728
172350,0.063800406462728
172351,0.063800406462728
172352,0.063800406462728
172353,0.063800406462728
172354,0.063800406462728
172355,0.063800406462728
172356,0.063800406462728
172357,0.063800406462728
172358,0.063800406462728
172359,0.063800406462728
172360,0.063800406462728
172361,0.063800406462728
172362,0.063800406462728
172363,0.063800406462728
172364,0.063800406462728
172365,0.063800406462728
172366,0.063800406462728
172367,0.063800406462728
172368,0.063800406462728
172369,0.063800406462728
172370,0.063800406462728
172371,0.063800406462728
172372,0.063800406462728
172373,0.063800406462728
172374,0.063800406462728
172375,0.063800406462728
172376,0.063800406462728
172377,0.063800406462728
172378,0.063800406462728
172379,0.063800406462728
172380,0.063800406462728
172381,0.063800406462728
172382,0.063800406462728
172383,0.063800406462728
172384,0.063800406462728
172385,0.063800406462728
172386,0.063800406462728
172387,0.063800406462728
172388,0.063800406462728
172389,0.063800406462728
172390,0.063800406462728
